authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,id,parentId,moderationStatus
senait Hailemariam,https://yt3.ggpht.com/-oxKFziYIstE/AAAAAAAAAAI/AAAAAAAAAAA/5cNHf_xCHrM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCEdvvjvWG_AGDegEbw5NE5A,UCEdvvjvWG_AGDegEbw5NE5A,5-8kWn1tmXo,betam dese yelale,betam dese yelale,TRUE,none,3,2018-01-09T02:41:59.000Z,2018-01-09T02:41:59.000Z,Ugx0VTlQRoEjRseGs0l4AaABAg,NA,NA
سلموt مليسu,https://yt3.ggpht.com/-_On6zk5FQFE/AAAAAAAAAAI/AAAAAAAAAAA/bpCuvVaGx14/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCj-FVu5-NXMr27SGzuNG_2w,UCj-FVu5-NXMr27SGzuNG_2w,5-8kWn1tmXo,እፁብ ድንቅ ስራ !!!! <br />ምዕራባውያን ኣሁን መጥተው ያረጋግጡ ኣክሱም እናንተ ኣልሰራችሁትም ብለው ስለሚጠራጠሩ,"እፁብ ድንቅ ስራ !!!! 
ምዕራባውያን ኣሁን መጥተው ያረጋግጡ ኣክሱም እናንተ ኣልሰራችሁትም ብለው ስለሚጠራጠሩ",TRUE,none,9,2018-01-08T23:50:30.000Z,2018-01-08T23:50:30.000Z,Ugx5u3f-EwXJe1SCN714AaABAg,NA,NA
Almazyemer Ali,https://yt3.ggpht.com/-qGgFqv7AmdU/AAAAAAAAAAI/AAAAAAAAAAA/nAWmvgfuT2A/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCSA2sbKCnrw-ziCg5uPMN2g,UCSA2sbKCnrw-ziCg5uPMN2g,5-8kWn1tmXo,Thank You God i am orthodox😍❤,Thank You God i am orthodox😍❤,TRUE,none,11,2018-01-08T22:40:54.000Z,2018-01-08T22:40:54.000Z,UgzNjPH8XMhX0lSj4Ex4AaABAg,NA,NA
Wubit Baye,https://yt3.ggpht.com/-fpAp07tOFxI/AAAAAAAAAAI/AAAAAAAAAAA/I3gsoEky9YM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCiP_L_vScks65k5ErolCMHA,UCiP_L_vScks65k5ErolCMHA,5-8kWn1tmXo,እድሜና ጤና ይስጦት በዚህ ዘመን እንዲህ የሚሰራ አለ እንዴ  ይገርማል የእገዛብሄር ድንቅ ስራ,እድሜና ጤና ይስጦት በዚህ ዘመን እንዲህ የሚሰራ አለ እንዴ  ይገርማል የእገዛብሄር ድንቅ ስራ,TRUE,none,39,2018-01-08T22:08:31.000Z,2018-01-08T22:08:31.000Z,Ugxyi309cKX-jX23psZ4AaABAg,NA,NA
Gf Jj,https://yt3.ggpht.com/-AS355PxDW2w/AAAAAAAAAAI/AAAAAAAAAAA/IcYFCbJ4Tg0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCDuVjE6bmZCP3OpjPV0asKA,UCDuVjE6bmZCP3OpjPV0asKA,5-8kWn1tmXo,እግዚአብሔር ይመስግን,እግዚአብሔር ይመስግን,TRUE,none,10,2018-01-08T21:15:55.000Z,2018-01-08T21:15:55.000Z,UgyWxUiE30bvYdODQLh4AaABAg,NA,NA
pehoua wollansa,https://yt3.ggpht.com/-xuJAIyY03p0/AAAAAAAAAAI/AAAAAAAAAAA/bbdlV-ctkGw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCbUcuq4p85hPk7wTYqtD13A,UCbUcuq4p85hPk7wTYqtD13A,5-8kWn1tmXo,"Amazing , This is only the work of &quot;The Holy Spirit &quot; .  Thank you and God Bless your work.","Amazing , This is only the work of ""The Holy Spirit "" .  Thank you and God Bless your work.",TRUE,none,10,2018-01-08T20:38:41.000Z,2018-01-08T20:38:41.000Z,Ugw_64Sg8bSJt7epXqN4AaABAg,NA,NA
Andualem Sisay,https://yt3.ggpht.com/-AsxjZkMlAho/AAAAAAAAAAI/AAAAAAAAAAA/I86g4myn_co/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCVF7-jHqcnUVQ-l5PXhiO5A,UCVF7-jHqcnUVQ-l5PXhiO5A,5-8kWn1tmXo,"ye 21gnaw k/zemen ye Egziabher dink sra  eyemetacuh eyu .... be abatachin, memhrachin G/Meskel  ....kezih belay yemisrubetn edmena tena yadlilin amen amen amen","ye 21gnaw k/zemen ye Egziabher dink sra  eyemetacuh eyu .... be abatachin, memhrachin G/Meskel  ....kezih belay yemisrubetn edmena tena yadlilin amen amen amen",TRUE,none,18,2018-01-08T20:25:01.000Z,2018-01-08T20:25:01.000Z,UgwIqkWXLsTbOGEpSdV4AaABAg,NA,NA
Tagest Qsas,https://yt3.ggpht.com/-EGqC7YXRQ_E/AAAAAAAAAAI/AAAAAAAAAAA/iI4NYwsjUXk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCc8l1NPxyWqxJTbYPsbvi4g,UCc8l1NPxyWqxJTbYPsbvi4g,5-8kWn1tmXo,እልልልልልልልልልልልልልልልልልል ቅድስት ሀይማኖት ኦርቶዶክስ ተዋህዶ ለዘላለም ፀንታ ትንሩ አሜንንንንንንንንን,እልልልልልልልልልልልልልልልልልል ቅድስት ሀይማኖት ኦርቶዶክስ ተዋህዶ ለዘላለም ፀንታ ትንሩ አሜንንንንንንንንን,TRUE,none,67,2018-01-08T19:58:17.000Z,2018-01-08T19:58:17.000Z,UgykiFyyVdNB-NzOqRl4AaABAg,NA,NA
ክርስቶስ ፈራችጅ ድንግል አማላጅ,https://yt3.ggpht.com/-cQ9zsKFSL2Q/AAAAAAAAAAI/AAAAAAAAAAA/adwt6XklU5k/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCzEcJKvACdsg27tm9zkIKig,UCzEcJKvACdsg27tm9zkIKig,5-8kWn1tmXo,እንዴት ደስ ይላል!,እንዴት ደስ ይላል!,TRUE,none,24,2018-01-08T17:57:59.000Z,2018-01-08T17:57:59.000Z,UgwcU4vE_F6z5pHETON4AaABAg,NA,NA
ማርያም ማርያም እላታለሁ,https://yt3.ggpht.com/-bc2Ne2vHEW4/AAAAAAAAAAI/AAAAAAAAAAA/CXsCaB1FMls/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCNfMulXByQ0pkuJnehtpWnA,UCNfMulXByQ0pkuJnehtpWnA,5-8kWn1tmXo,ስለሁሉም ነገር እግዚአብሔር ይመስገን አምላኬ,ስለሁሉም ነገር እግዚአብሔር ይመስገን አምላኬ,TRUE,none,64,2018-01-08T15:58:03.000Z,2018-01-08T15:58:03.000Z,Ugxj5uoRhDqjxI0PShp4AaABAg,NA,NA
Alam Alaam,https://yt3.ggpht.com/-hm4nKBCsIU8/AAAAAAAAAAI/AAAAAAAAAAA/hiowCObmPGE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC_lvYeLt0Wgn5Xw9w77Pf4g,UC_lvYeLt0Wgn5Xw9w77Pf4g,5-8kWn1tmXo,እግዚአብሔር ሆይ ላተ ምን ይሳልሀል,እግዚአብሔር ሆይ ላተ ምን ይሳልሀል,TRUE,none,11,2018-01-08T15:22:37.000Z,2018-01-08T15:22:37.000Z,Ugy9VrPBbtvUtvSL67d4AaABAg,NA,NA
Laila Mubarak,https://yt3.ggpht.com/-bUX5cBDQi2c/AAAAAAAAAAI/AAAAAAAAAAA/gX85iKUnQec/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC73f_aGy6_qb6eYOmNayH9g,UC73f_aGy6_qb6eYOmNayH9g,5-8kWn1tmXo,ወአው፣ያምራል፣ያስደሰታል,ወአው፣ያምራል፣ያስደሰታል,TRUE,none,4,2018-01-08T15:05:54.000Z,2018-01-08T15:05:54.000Z,UgxNwbEsPVn2iRVl9vV4AaABAg,NA,NA
Alam Alaam,https://yt3.ggpht.com/-hm4nKBCsIU8/AAAAAAAAAAI/AAAAAAAAAAA/hiowCObmPGE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC_lvYeLt0Wgn5Xw9w77Pf4g,UC_lvYeLt0Wgn5Xw9w77Pf4g,5-8kWn1tmXo,ወይኔ አገሬ ማሬ,ወይኔ አገሬ ማሬ,TRUE,none,11,2018-01-08T14:17:28.000Z,2018-01-08T14:17:28.000Z,Ugw3au1EEoJUxem5wXl4AaABAg,NA,NA
Frea Frea,https://yt3.ggpht.com/-7Ov1C3BwEqs/AAAAAAAAAAI/AAAAAAAAAAA/mkMsZH9ErYA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCP2Y7Do0P2WsAGu3kvma_hw,UCP2Y7Do0P2WsAGu3kvma_hw,5-8kWn1tmXo,yes enam eza new yewoldkut gen bednb alwkewm gen ahun betam des belogal,yes enam eza new yewoldkut gen bednb alwkewm gen ahun betam des belogal,TRUE,none,0,2018-02-08T08:41:32.000Z,2018-02-08T08:41:32.000Z,UgzwnMH8hAqA3kOoR5J4AaABAg.8bGMzyeSy0Y8cOzZtfZnS9,UgzwnMH8hAqA3kOoR5J4AaABAg,NA
Ghidey Beley,https://yt3.ggpht.com/-fs2zf1iBuds/AAAAAAAAAAI/AAAAAAAAAAA/viOWDtC4Agw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCuhVTHI60S4erhUaJ0MM9Nw,UCuhVTHI60S4erhUaJ0MM9Nw,5-8kWn1tmXo,Asnaku Eshetu melkt,Asnaku Eshetu melkt,TRUE,none,0,2018-01-11T21:02:22.000Z,2018-01-11T21:02:22.000Z,UgwkI2XXkt-9t0-TmN54AaABAg.8bFITVoe2Pj8bID5SXam92,UgwkI2XXkt-9t0-TmN54AaABAg,NA
heni ዘ ተዋህዶ,https://yt3.ggpht.com/-5A6kVhzWKJw/AAAAAAAAAAI/AAAAAAAAAAA/e_ozUBUiTMM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC6Ou4kc3VHM_8DYgYTldJKg,UC6Ou4kc3VHM_8DYgYTldJKg,5-8kWn1tmXo,"Adena Adena እዉነት በጣም አዝኘ ነበር አሁን ግን ደስታየ ልዩ ነዉ <a href=""http://www.youtube.com/results?search_query=%23%E1%8A%A5%E1%8C%8D%E1%8B%9A%E1%8A%90%E1%89%A5%E1%88%94%E1%88%AD"">#እግዚነብሔር</a> ከስደት መልሶ በቤቱ ያፅናን!!",Adena Adena እዉነት በጣም አዝኘ ነበር አሁን ግን ደስታየ ልዩ ነዉ #እግዚነብሔር ከስደት መልሶ በቤቱ ያፅናን!!,TRUE,none,0,2018-01-12T16:36:37.000Z,2018-01-12T16:36:37.000Z,UgzEXcoRI0YRD0fRMpt4AaABAg.8bFHCtC1F3b8bKJTxNYXa0,UgzEXcoRI0YRD0fRMpt4AaABAg,NA
ወለተ ሚካኤል,https://yt3.ggpht.com/-5WD9dUe2U_k/AAAAAAAAAAI/AAAAAAAAAAA/kTse8r5CsX8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC1tEErZP73ajUe35BOqlFmQ,UC1tEErZP73ajUe35BOqlFmQ,5-8kWn1tmXo,አባ እድሜ ይሥጥወት      ግሩም ድቅነው   እግዚአብሄር ሥራው,አባ እድሜ ይሥጥወት      ግሩም ድቅነው   እግዚአብሄር ሥራው,TRUE,none,0,2018-01-12T13:09:07.000Z,2018-01-12T13:09:07.000Z,UgygXzKeN6Njs3jY6vR4AaABAg.8bFF5ZI5AqD8bJwjAY3yGA,UgygXzKeN6Njs3jY6vR4AaABAg,NA
Nikodimos,https://yt3.ggpht.com/-xsqa3aGsjwc/AAAAAAAAAAI/AAAAAAAAAAA/Y43wmH1jySg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCTNXZVrj9xYCIQHc5TOPmZQ,UCTNXZVrj9xYCIQHc5TOPmZQ,5-8kWn1tmXo,አለን በእግዚአብሔር ሁሉን አልፈን,አለን በእግዚአብሔር ሁሉን አልፈን,TRUE,none,0,2018-01-13T00:16:24.000Z,2018-01-13T00:16:24.000Z,Ugyd8HexUTeE-FLxzU14AaABAg.8bEc0e7Iw838bL85QDmelm,Ugyd8HexUTeE-FLxzU14AaABAg,NA
"aalia ,",https://yt3.ggpht.com/-8RoyEOSu_9k/AAAAAAAAAAI/AAAAAAAAAAA/auFneloFQFo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCxdfGY1FD4YoaMJ2obZvjTQ,UCxdfGY1FD4YoaMJ2obZvjTQ,5-8kWn1tmXo,7,7,TRUE,none,0,2018-01-14T00:40:37.000Z,2018-01-14T00:40:37.000Z,UgxawDDyEl3AyqR6m2t4AaABAg.8bEZnuOb8eb8bNkefpSbDQ,UgxawDDyEl3AyqR6m2t4AaABAg,NA
"aalia ,",https://yt3.ggpht.com/-8RoyEOSu_9k/AAAAAAAAAAI/AAAAAAAAAAA/auFneloFQFo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCxdfGY1FD4YoaMJ2obZvjTQ,UCxdfGY1FD4YoaMJ2obZvjTQ,5-8kWn1tmXo,الثقفي الثقفيغ,الثقفي الثقفيغ,TRUE,none,0,2018-01-14T00:39:41.000Z,2018-01-14T00:39:41.000Z,UgxawDDyEl3AyqR6m2t4AaABAg.8bEZnuOb8eb8bNkYozYhjL,UgxawDDyEl3AyqR6m2t4AaABAg,NA
Wesenyelesh Biru,https://yt3.ggpht.com/-IHPfGGT7W8M/AAAAAAAAAAI/AAAAAAAAAAA/cAAievr1Vdg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC16dhHL0p7ufkxyRNFVc4AA,UC16dhHL0p7ufkxyRNFVc4AA,5-8kWn1tmXo,የእግዚያብሔር የፈጠረው ሰው በእግዚያብሔር ሀይል የሰራውን ስራ መደነቅ መቻል እራሱ የእግዚያብሔር ስጦታ ነው እራሳቸው የሚሰሩት እየተናገሩ ነው,የእግዚያብሔር የፈጠረው ሰው በእግዚያብሔር ሀይል የሰራውን ስራ መደነቅ መቻል እራሱ የእግዚያብሔር ስጦታ ነው እራሳቸው የሚሰሩት እየተናገሩ ነው,TRUE,none,0,2018-02-06T01:09:43.000Z,2018-02-06T01:09:43.000Z,UgySpzmW1XmuG8FSoMF4AaABAg.8bEXQK7-vuM8cJ1H-B1e2B,UgySpzmW1XmuG8FSoMF4AaABAg,NA
Wesenyelesh Biru,https://yt3.ggpht.com/-IHPfGGT7W8M/AAAAAAAAAAI/AAAAAAAAAAA/cAAievr1Vdg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC16dhHL0p7ufkxyRNFVc4AA,UC16dhHL0p7ufkxyRNFVc4AA,5-8kWn1tmXo,የእግዚ,የእግዚ,TRUE,none,0,2018-02-06T01:01:56.000Z,2018-02-06T01:01:56.000Z,UgySpzmW1XmuG8FSoMF4AaABAg.8bEXQK7-vuM8cJ0Ntkn8o-,UgySpzmW1XmuG8FSoMF4AaABAg,NA
Wesenyelesh Biru,https://yt3.ggpht.com/-IHPfGGT7W8M/AAAAAAAAAAI/AAAAAAAAAAA/cAAievr1Vdg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC16dhHL0p7ufkxyRNFVc4AA,UC16dhHL0p7ufkxyRNFVc4AA,5-8kWn1tmXo,እንዴ እንኳን የድንጋይ ፍልፍል ሰአሊ እንኳን ከሳለ በዃላ ነው ማየት የሚቻለው,እንዴ እንኳን የድንጋይ ፍልፍል ሰአሊ እንኳን ከሳለ በዃላ ነው ማየት የሚቻለው,TRUE,none,0,2018-02-06T00:59:22.000Z,2018-02-06T00:59:22.000Z,UgySpzmW1XmuG8FSoMF4AaABAg.8bEXQK7-vuM8cJ055-DP79,UgySpzmW1XmuG8FSoMF4AaABAg,NA
nhna,https://yt3.ggpht.com/-l3Rbaf5KTbs/AAAAAAAAAAI/AAAAAAAAAAA/L10wXXG-v1E/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC1AK1XEVoScXo-k7IEw3Ghw,UC1AK1XEVoScXo-k7IEw3Ghw,5-8kWn1tmXo,ኣዲስ ስራ ከሆነ፡ ለምን ስራው ሲሰራ ኣያሳይኑም?<br />ኣሁን የተገኘ ከሆነ ሌላ ነገር ነው።<br />ለምን የኣሰራሩ ተክኒክ ኣያሳይኑም።<br />ወይስ ኣሁን ደሞ መላእክት ነው የፈረፈሩት?,"ኣዲስ ስራ ከሆነ፡ ለምን ስራው ሲሰራ ኣያሳይኑም?
ኣሁን የተገኘ ከሆነ ሌላ ነገር ነው።
ለምን የኣሰራሩ ተክኒክ ኣያሳይኑም።
ወይስ ኣሁን ደሞ መላእክት ነው የፈረፈሩት?",TRUE,none,0,2018-01-21T16:19:56.000Z,2018-01-21T16:19:56.000Z,UgySpzmW1XmuG8FSoMF4AaABAg.8bEXQK7-vuM8bgSiakVm2p,UgySpzmW1XmuG8FSoMF4AaABAg,NA
Zinab Mohmmad,https://yt3.ggpht.com/-LqLGdM4nG8c/AAAAAAAAAAI/AAAAAAAAAAA/eHHBtx4hR4c/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC6Lju45uSgQ4Ap2gihodvLQ,UC6Lju45uSgQ4Ap2gihodvLQ,5-8kWn1tmXo,ሁሉ በርሡ ሆነ Amen Amen Amen,ሁሉ በርሡ ሆነ Amen Amen Amen,TRUE,none,0,2018-01-14T10:38:33.000Z,2018-01-14T10:38:33.000Z,UgySpzmW1XmuG8FSoMF4AaABAg.8bEXQK7-vuM8bOp58VhODS,UgySpzmW1XmuG8FSoMF4AaABAg,NA
saleamlak berihun,https://yt3.ggpht.com/-lU-y7idUz1c/AAAAAAAAAAI/AAAAAAAAAAA/exdji5qu6Sc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCWGgFvsXtPLsjiHN03eYa8Q,UCWGgFvsXtPLsjiHN03eYa8Q,5-8kWn1tmXo,amen amen,amen amen,TRUE,none,0,2018-02-06T12:56:41.000Z,2018-02-06T12:56:41.000Z,UgyNohTZi6N8vPE-awl4AaABAg.8bES1vg64YR8cKIAurtAOc,UgyNohTZi6N8vPE-awl4AaABAg,NA
Tsegay Merid,https://yt3.ggpht.com/-_wsRcLIpzXA/AAAAAAAAAAI/AAAAAAAAAAA/ZSGpBsdO7C8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCi72yNK5z3Ul2xM5TNr32ZQ,UCi72yNK5z3Ul2xM5TNr32ZQ,5-8kWn1tmXo,Yetbeb amlak egziabher ymesgen,Yetbeb amlak egziabher ymesgen,TRUE,none,0,2018-01-18T11:17:35.000Z,2018-01-18T11:17:35.000Z,UgwfFA9ebo2_Pj5FJ1p4AaABAg.8bEQNJghFW88bZBjTJRba_,UgwfFA9ebo2_Pj5FJ1p4AaABAg,NA
Birtukan asrie,https://yt3.ggpht.com/-MVaRFwg8g00/AAAAAAAAAAI/AAAAAAAAAAA/9pJ8bAj0Plg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCpRwqHguNAo6UUypxjdPfDg,UCpRwqHguNAo6UUypxjdPfDg,5-8kWn1tmXo,ewunet new!!!!!!!!!!!!!!!!!!!!!!!!,ewunet new!!!!!!!!!!!!!!!!!!!!!!!!,TRUE,none,1,2018-01-12T05:21:36.000Z,2018-01-12T05:21:36.000Z,UgyrGTQKuTdwBvZ-RoB4AaABAg.8bENnXAIita8bJ6DxWYqz6,UgyrGTQKuTdwBvZ-RoB4AaABAg,NA
eyuu eyuu,https://yt3.ggpht.com/-dX4b5AJW6T4/AAAAAAAAAAI/AAAAAAAAAAA/t44gl_ArPDc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCtfm-cRfrA0obSZbBpvuldA,UCtfm-cRfrA0obSZbBpvuldA,5-8kWn1tmXo,Nunsha Ymam Amen,Nunsha Ymam Amen,TRUE,none,0,2018-01-16T22:58:37.000Z,2018-01-16T22:58:37.000Z,UgxKABLXMKKpP_4Mpal4AaABAg.8bENJJCKPRv8bVINFqmPTB,UgxKABLXMKKpP_4Mpal4AaABAg,NA
Alia Azzam,https://yt3.ggpht.com/-ogvnR124Mrg/AAAAAAAAAAI/AAAAAAAAAAA/lplI7fHStPw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCihjOe2mh9vDqr4a1AhSR9g,UCihjOe2mh9vDqr4a1AhSR9g,5-8kWn1tmXo,Zebete Almete መሪ ጌታም ይሁን መነኩሴ ያዉ ናቸው የቤተክርስቲያን አገልጋይ ናቸው ካልገባህ or  ካልገባሽ መጠየቅ ዝም ብሎ ማዉራት ጥሩ አደለም  ኦርቶዶክስ ተዋህዶ ለዘላለም ትኑር,Zebete Almete መሪ ጌታም ይሁን መነኩሴ ያዉ ናቸው የቤተክርስቲያን አገልጋይ ናቸው ካልገባህ or  ካልገባሽ መጠየቅ ዝም ብሎ ማዉራት ጥሩ አደለም  ኦርቶዶክስ ተዋህዶ ለዘላለም ትኑር,TRUE,none,0,2018-01-12T04:49:08.000Z,2018-01-12T04:49:08.000Z,Ugyajhaxto2e2E-5MhR4AaABAg.8bEMZ5MS9NP8bJ2W4KL3Ke,Ugyajhaxto2e2E-5MhR4AaABAg,NA
sisite tklemariam,https://yt3.ggpht.com/-CF5lHCscPCc/AAAAAAAAAAI/AAAAAAAAAAA/zQSK2-Fgyw8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCbFrvTHKBdiTgQYIMb1e8FQ,UCbFrvTHKBdiTgQYIMb1e8FQ,5-8kWn1tmXo,ያም ሆነ ይህ ተሰራ  ምን ለማለት ፈልገህ ነዉ,ያም ሆነ ይህ ተሰራ  ምን ለማለት ፈልገህ ነዉ,TRUE,none,0,2018-01-11T12:15:46.000Z,2018-01-11T12:15:46.000Z,Ugyajhaxto2e2E-5MhR4AaABAg.8bEMZ5MS9NP8bHGpV5pdEH,Ugyajhaxto2e2E-5MhR4AaABAg,NA
ጌታ ሆይ ቀሪው ዘመኔን ባርክልኝ,https://yt3.ggpht.com/-4PJvM4cPCWY/AAAAAAAAAAI/AAAAAAAAAAA/e8Xc7yo__sw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCV2gGA0i9OO5gz8kCr0f9sQ,UCV2gGA0i9OO5gz8kCr0f9sQ,5-8kWn1tmXo,hamar,hamar,TRUE,none,0,2018-01-17T20:35:56.000Z,2018-01-17T20:35:56.000Z,UgyzLWhAC2-anriaRU54AaABAg.8bEDrYtuUqG8bXbq8qkind,UgyzLWhAC2-anriaRU54AaABAg,NA
ጌታ ሆይ ቀሪው ዘመኔን ባርክልኝ,https://yt3.ggpht.com/-4PJvM4cPCWY/AAAAAAAAAAI/AAAAAAAAAAA/e8Xc7yo__sw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCV2gGA0i9OO5gz8kCr0f9sQ,UCV2gGA0i9OO5gz8kCr0f9sQ,5-8kWn1tmXo,እህቴ እግዛቤር ማስተዋሉን ያድልሽ ምክኛቱም ማሥተዋልን የምንችለው እሱ ልቦናችን ሲከፍትልን ነው እስቲ አንዳንዴ ብቻሽን ቁጭ ብለሽ ምን ውስጥ እዳለሽ እራስሽን መርምሪው ከዛ መልስ ይሰጥሻል አማኑኤል መንገዱ ለተሳናቸው ቅርብ ነውና እሱ ከጨለማው ወደ ብርሀኑ ይምራሽ,እህቴ እግዛቤር ማስተዋሉን ያድልሽ ምክኛቱም ማሥተዋልን የምንችለው እሱ ልቦናችን ሲከፍትልን ነው እስቲ አንዳንዴ ብቻሽን ቁጭ ብለሽ ምን ውስጥ እዳለሽ እራስሽን መርምሪው ከዛ መልስ ይሰጥሻል አማኑኤል መንገዱ ለተሳናቸው ቅርብ ነውና እሱ ከጨለማው ወደ ብርሀኑ ይምራሽ,TRUE,none,0,2018-01-17T20:29:13.000Z,2018-01-17T20:29:13.000Z,UgyzLWhAC2-anriaRU54AaABAg.8bEDrYtuUqG8bXb3xOYY-0,UgyzLWhAC2-anriaRU54AaABAg,NA
Ye Tewahdo Lij negn,https://yt3.ggpht.com/-QT7fnFxwdZE/AAAAAAAAAAI/AAAAAAAAAAA/v4IMD4u3PyQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCZA-0zDcDpkCm34ywsIh7Uw,UCZA-0zDcDpkCm34ywsIh7Uw,5-8kWn1tmXo,hamar hamar እኔምለው አላህ ምን ስልጣን አለው,hamar hamar እኔምለው አላህ ምን ስልጣን አለው,TRUE,none,0,2018-01-14T17:18:41.000Z,2018-01-14T17:18:41.000Z,UgyzLWhAC2-anriaRU54AaABAg.8bEDrYtuUqG8bPXsl7jB-_,UgyzLWhAC2-anriaRU54AaABAg,NA
ሙሌ የማሪያም ወዳጅ,https://yt3.ggpht.com/-HP69Jq4bRaE/AAAAAAAAAAI/AAAAAAAAAAA/nYgDH9h8v7c/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCGD-HKwhTKvXDL4LXH3sOYg,UCGD-HKwhTKvXDL4LXH3sOYg,5-8kWn1tmXo,hamar hamar እስኪ ላንችም እግዜአብሄር ማስተዋልን ያድልሽ የኔ እህት ምን ትስሪያለሽ እዚህ ውስጥ,hamar hamar እስኪ ላንችም እግዜአብሄር ማስተዋልን ያድልሽ የኔ እህት ምን ትስሪያለሽ እዚህ ውስጥ,TRUE,none,0,2018-01-13T09:29:38.000Z,2018-01-13T09:29:38.000Z,UgyzLWhAC2-anriaRU54AaABAg.8bEDrYtuUqG8bM7PTpOkkT,UgyzLWhAC2-anriaRU54AaABAg,NA
ልብ አጥቼ ነኝ,https://yt3.ggpht.com/-LEKrKJrzBTU/AAAAAAAAAAI/AAAAAAAAAAA/z_KNcn6PsG0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC-RFMVNp_RZI9785vpDZD8g,UC-RFMVNp_RZI9785vpDZD8g,5-8kWn1tmXo,Alia Azzam ሃሃሃሃሃሃሃ ኽረ ኡ ኡ,Alia Azzam ሃሃሃሃሃሃሃ ኽረ ኡ ኡ,TRUE,none,0,2018-01-12T23:32:33.000Z,2018-01-12T23:32:33.000Z,UgyzLWhAC2-anriaRU54AaABAg.8bEDrYtuUqG8bL34HtSyTD,UgyzLWhAC2-anriaRU54AaABAg,NA
